WDIR,WSPD,GST,WVHT,dts
60,8.941664,11.079888,,2023-06-08 03:20:00
50,9.913584,13.023728,,2023-06-08 03:10:00
50,9.913584,13.023728,,2023-06-08 03:00:00
60,9.913584,13.023728,,2023-06-08 02:50:00
40,11.079888,13.023728,,2023-06-08 02:40:00
40,9.913584,13.023728,,2023-06-08 02:30:00
40,8.941664,12.051808000000001,,2023-06-08 02:20:00
40,11.079888,13.995648000000001,,2023-06-08 02:10:00
40,12.051808000000001,14.967568,,2023-06-08 02:00:00
30,9.913584,13.023728,,2023-06-08 01:50:00
40,9.913584,13.023728,,2023-06-08 01:40:00
30,9.913584,13.023728,,2023-06-08 01:30:00
40,9.913584,13.023728,,2023-06-08 01:20:00
30,9.913584,13.023728,,2023-06-08 01:10:00
30,8.941664,11.079888,,2023-06-08 01:00:00
30,11.079888,13.995648000000001,,2023-06-08 00:50:00
40,11.079888,13.023728,,2023-06-08 00:40:00
30,9.913584,12.051808000000001,,2023-06-08 00:30:00
20,7.9697439999999995,9.913584,,2023-06-08 00:20:00
20,8.941664,9.913584,,2023-06-08 00:10:00
10,7.9697439999999995,8.941664,,2023-06-08 00:00:00
10,8.941664,11.079888,,2023-06-07 23:50:00
360,11.079888,12.051808000000001,,2023-06-07 23:40:00
350,13.995648000000001,15.939487999999999,,2023-06-07 23:30:00
350,13.995648000000001,15.939487999999999,,2023-06-07 23:20:00
360,13.995648000000001,17.105792,,2023-06-07 23:10:00
360,14.967568,18.077712000000002,,2023-06-07 23:00:00
350,18.077712000000002,20.021552,,2023-06-07 22:50:00
350,19.049632000000003,20.993472,,2023-06-07 22:40:00
350,19.049632000000003,20.993472,,2023-06-07 22:30:00
350,19.049632000000003,20.993472,,2023-06-07 22:20:00
350,17.105792,20.021552,,2023-06-07 22:10:00
350,15.939487999999999,20.021552,,2023-06-07 22:00:00
350,15.939487999999999,20.021552,,2023-06-07 21:50:00
350,19.049632000000003,21.965392,,2023-06-07 21:40:00
360,20.021552,24.103616000000002,,2023-06-07 21:30:00
350,20.993472,25.075536,,2023-06-07 21:20:00
350,20.993472,24.103616000000002,,2023-06-07 21:10:00
350,20.021552,25.075536,,2023-06-07 21:00:00
